trade_date,stock_code,PEG,PB,PE,PS,total_mv,log_mv,PEG_neutral,PB_neutral,PE_neutral,PS_neutral
2023-06-06,600873,-0.2991346,-0.43695936,1.3832972142374398,-0.946337855,2646140.0657,14.788612557138878,0.7426446686604824,0.10682484097568945,0.36646454905082915,-0.3434459512236613
2023-06-06,600887,1.702763,-0.581498636,1.4071697147386777,-0.825671079,18781028.3998,16.748357790617835,2.2971494775809402,-0.44858947329724586,-1.6659476525064791,-0.9407967832226828
2023-06-06,601118,0.22383757,-0.703068709,1.414205890215723,-0.711137181,1921463.0809,14.468597475115226,1.338673498418215,-0.09219098646438384,0.7331526449004826,0.009002852682659102
2023-06-06,603156,-26.36194866,-0.857837282,1.4026159236412024,-0.544778642,3035919.1464,14.926024785522475,-25.35153940787777,-0.34286256790646674,0.2416019341304263,0.007767738364269361
2023-06-06,603288,-5.30354762,-0.739631366,1.41370700006773,-0.674075634,27497169.6901,17.129593636980136,-4.7961939701814815,-0.6866511095087213,-2.0594263617868416,-0.9288797238680482
2023-06-06,603345,0.88008795,-0.699405806,1.4141857064782224,-0.7147799,4454552.7956,15.309437231267008,1.8029674756527498,-0.2648163382274634,-0.14912809899574864,-0.30270937459256875
2023-06-06,603369,0.88916122,-0.821936735,1.4076202639570656,-0.585683529,7055308.0,15.769290799296979,1.7070601758449122,-0.48375895847002726,-0.6382000637797258,-0.34209559679196677
2023-06-06,603589,1.70408556,-0.866176243,1.401232757933608,-0.535056515,3237600.0,14.990342872543794,2.6998115522893773,-0.36468629009637565,0.17273229306459137,-0.006075197178139646
2023-06-06,603605,0.84856537,-0.577075119,1.4066780829571928,-0.829602964,4665894.2236,15.35579006169661,1.7608629476392716,-0.15220386390708385,-0.2052719505739835,-0.43451533405289466
2023-06-06,605499,0.77452674,-0.570648848,1.4059358281553025,-0.83528698,6572164.3,15.698353757826801,1.6086200054072466,-0.21759859767541712,-0.5654530119102694,-0.5657089119493983
2023-06-06,688363,-1.88590011,-0.720031992,1.414134323264862,-0.694102331,4354852.9859,15.286801410155887,-0.9578530232723323,-0.2806967574275303,-0.12542859261684103,-0.2737384224264058
2023-06-07,568,0.8207171999999998,-0.885675791,1.3976592373006878,-0.511983446,30216964.922,17.2239140770054,1.3332046932323052,-0.15662512882620006,0.01830703320137239,0.13831809605547274
2023-06-07,596,0.59728483,-0.729605868,1.4139723474165533,-0.68436648,12610281.6,16.350023039174708,1.2971318852758236,-0.07560841124238793,0.13733714542619357,-0.061728734680481234
2023-06-07,729,0.61622263,-0.706819447,1.4142135234587967,-0.707394076,3297691.029,15.008733093358874,1.6036381416880252,-0.16801725540482426,0.2952333107392826,-0.12721605485517495
2023-06-07,858,1.59780012,-0.891432576,1.3965112038118697,-0.505078628,63658371.282,17.969041394853793,1.9505345983881552,-0.09838744400475397,-0.07042313692185509,0.16881058090525924
2023-06-07,876,1.79534832,0.7591363418928954,-1.41290452,0.6537681783673203,5237222.4571,15.471301850323945,2.6835905069047343,1.3376657608341609,-2.5862549847622223,1.2485892242316228
2023-06-07,895,-1.65391725,-0.505536772,1.3965884894832936,-0.891051717,8446844.0373,15.949303442859765,-0.8681571405587565,0.11404530701077664,0.1670537998427999,-0.2810991063033148
2023-06-07,998,0.78453098,0.7537030185866193,-1.413166529,0.6594635102977718,1946482.1004,14.481534250203055,1.8849763090079512,1.247227296394314,-2.4701798804747757,1.2229525839592856
2023-06-07,2299,0.57260562,-0.687227441,1.4140289825532084,-0.726801542,2345504.4252,14.668011043425485,1.6330708956638142,-0.17768780148105867,0.3350971809130123,-0.15740937987509662
2023-06-07,2304,2.94823257,-0.860211165,1.402230864367587,-0.542019699,20092671.004,16.81586567987017,3.548204389847665,-0.16620530686259294,0.07084059860458813,0.09536470873538405
2023-06-07,2311,-3.82196904,-0.545431187,1.4027061311013866,-0.857274944,7550097.3639,15.83707101702285,-3.01214664219374,0.06451192908971859,0.18636322146815854,-0.2508751503950688
2023-06-07,2385,0.0030951,-0.703201283,1.414206385267402,-0.711005103,2697915.2682,14.807989909845261,1.0335493354168968,-0.18163970692314646,0.3188214917715655,-0.1371817855704507
2023-06-07,2507,-3.11827806,-0.991524851,1.3690658392711283,-0.377540988,2070840.8413,14.543465286289804,-2.0311105554527717,-0.4926816918079687,0.30477312447878924,0.1879085675978016
2023-06-07,2557,-1.43629864,-0.659962357,1.413188114169907,-0.753225757,2046768.3335,14.53177268457002,-0.34662427745499835,-0.16212340451193386,0.3502697457703303,-0.1881463410915737
2023-06-07,2568,0.78725474,-0.76602211,1.4125291923769476,-0.646507082,3522236.4891,15.074606712036209,1.7605471495948342,-0.22156243249402863,0.2858062058610562,-0.06424377296633799
2023-06-07,2714,0.38809421,-0.592806787,1.4083544198031182,-0.815547633,21862708.4696,16.90029293375124,0.9699650851910404,0.10845001633990048,0.06704058915669608,-0.1754906055795139
2023-06-07,300146,0.84122252,-0.756708906,1.4130252816727835,-0.656316376,3820951.0635,15.156009919097613,1.797062331314593,-0.20525800034700226,0.27673417621593344,-0.07147617616838275
2023-06-07,300498,0.07539406,-0.596840303,1.408751741388636,-0.811911439,10637372.0716,16.179884025619888,0.8117183986969672,0.04254494493426053,0.15211464975481226,-0.19465959522207377
2023-06-07,300765,4.90439879,-0.841960142,1.4050163200930512,-0.563056178,1493866.9885,14.2168786102563,6.061585477651313,-0.37116553328101,0.379110546965846,-0.00794501361043043
2023-06-07,300957,-1.76860371,-0.737598166,1.4137687998630528,-0.676170634,3748860.0,15.136962351729226,-0.8086801585786378,-0.18778314047906874,0.27971654219483066,-0.0919334018258855
2023-06-07,300999,-14.10062519,-0.683052718,1.4139438328896246,-0.730891115,21789376.3832,16.896933087107865,-13.518033973978827,0.017915528472538633,0.07302491803912359,-0.09094044650823918
2023-06-07,600132,5.68413211,-0.052461365,1.2501325797094265,-1.197671215,4388650.8235,15.294532408317105,6.610273123878968,0.5108863977988957,0.09755956472227978,-0.6084459627771384
2023-06-07,600298,-6.69236597,-0.662017794,1.4132747286448846,-0.751256934,3126929.5315,14.955562100688768,-5.693550760330383,-0.12778213674640337,0.3005442252481574,-0.17276208783901048
2023-06-07,600299,-4.15838351,-0.705280123,1.414211990798307,-0.708931868,2078473.4866,14.54714428156749,-3.0720047707726432,-0.20612099719846222,0.34948684753452475,-0.14336585054007978
2023-06-07,600519,1.44818094,-0.985797897,1.3710514864366763,-0.38525359,207385694.802,19.150090877427175,1.5477020265264299,-0.09131958216504621,-0.23470320711061565,0.3260227889374843
2023-06-07,600598,2.45161634,-0.824856258,1.4072693802751957,-0.582413122,2364314.279,14.675998592411315,3.510369109624731,-0.31463061630360933,0.327398723502603,-0.012768106919754496
2023-06-07,600600,2.08604594,-0.673968387,1.4137037298598227,-0.739735343,13369481.342,16.408485155655512,2.7733588965543503,-0.014949973341180867,0.1301969007650594,-0.11524692747439547
2023-06-07,600737,0.04586798,-0.655449664,1.412984849,-0.757535185,1700384.3413,14.346364866591156,1.1752932108708698,-0.17353426541755335,0.37185928359978515,-0.19832501819447823
2023-06-07,600809,0.83186033,-0.670196202,1.4135821241239357,-0.743385922,25121503.2594,17.039234740902724,1.3839425072750413,0.042993471161889896,0.05593709738969377,-0.09893056830681723
2023-06-07,600872,0.04286572,0.7768962218940172,-1.411836696,0.6349404737582838,2811645.901,14.849280599730367,1.0644673579665875,1.302004005101471,-2.512074890074976,1.2100708846384127
2023-06-07,600873,-0.29514171,-0.436959361,1.3832972145034923,-0.946337854,2610818.9525,14.77517450498604,0.7423480477149245,0.08178389881647807,0.2917694380442353,-0.37355333734827656
2023-06-07,600887,1.702763,-0.581498636,1.4071697147386777,-0.825671079,18781028.3998,16.748357790617835,2.3172083045468534,0.10670937863068553,0.08371431465403223,-0.19042369343958399
2023-06-07,601118,0.22732724,-0.703068709,1.4142058902157624,-0.711137181,1951419.0754,14.4840673968465,1.3272294701258682,-0.20932687457809396,0.3568947931207056,-0.14756791833229077
2023-06-07,603156,-26.36194866,-0.857837282,1.402615923648202,-0.544778642,3015671.2488,14.919332999781524,-25.35536604205479,-0.32671312267317565,0.2941437825337254,0.03256933980372101
2023-06-07,603288,-5.28746001,-0.739631365,1.4137070000730736,-0.674075635,27413760.6819,17.1265556599586,-4.75409917033263,-0.018942227269507117,0.045798287549029704,-0.026856060081302813
2023-06-07,603345,0.87904492,-0.699405806,1.4141857064785868,-0.7147799,4449273.4994,15.308251382252495,1.8022446278843423,-0.1348798036674571,0.2600001656573816,-0.12512036147604932
2023-06-07,603369,0.85453706,-0.821936735,1.407620263923008,-0.585683529,6780572.5,15.729572095879785,1.6874068972622276,-0.22122604979845817,0.2039127589704055,0.017313290807170145
2023-06-07,603589,1.67724211,-0.866176242,1.4012327580785815,-0.535056516,3186600.0,14.974465075638545,2.672004579734555,-0.33031712278093395,0.286280402261212,0.044036720617096625
2023-06-07,603605,0.84712162,-0.577075119,1.4066780829671206,-0.829602964,4657955.6541,15.354087209007554,1.760494267009512,-0.008612555274851608,0.24710500696172089,-0.23849245168219513
2023-06-07,605499,0.76637135,-0.570648848,1.4059358281441627,-0.835286981,6502962.57,15.687768411029712,1.6082037692618756,0.026471572042175318,0.2071419211105483,-0.23361349395451725
2023-06-07,688363,-1.82624217,-0.720031992,1.4141343232649666,-0.694102331,4217093.0087,15.254656588141154,-0.8915519024030423,-0.1601089217465661,0.26624830531497556,-0.10613938327080308
2023-06-08,568,0.8247952,-0.885675791,1.397659237316061,-0.511983446,30367107.6745,17.228870596217327,1.339253422108786,-0.15827934007998024,0.020984314729028064,0.13729502554748263
2023-06-08,596,0.61466057,-0.729605867,1.4139723474220758,-0.68436648,12977130.0,16.378699135392857,1.3116807708976541,-0.07461756438201173,0.13616675012186308,-0.06154918536586029
2023-06-08,729,0.62201618,-0.706819447,1.4142135234587945,-0.707394076,3328694.9617,15.018090881749028,1.6112072506429151,-0.16771262094353945,0.29463767888044834,-0.126925057411858
2023-06-08,858,1.60578912,-0.891432576,1.3965112038504863,-0.505078628,63976663.1384,17.974028936364675,1.9602354064500613,-0.10057182630245998,-0.06682071172801796,0.16739253769881335
2023-06-08,876,1.84979996,0.7591363418053588,-1.41290452,0.6537681784593199,5396063.6928,15.50118029994657,2.735254591369149,1.3393873509446854,-2.588660472981508,1.2492731223271607
2023-06-08,895,-1.67426898,-0.505536771,1.3965884893194138,-0.891051718,8550783.8737,15.961533517844988,-0.8876685189647455,0.11392200458279256,0.16729649785092304,-0.28121850212732935
2023-06-08,998,0.80363999,0.7537030186394609,-1.413166529,0.6594635102425278,1993893.0312,14.50559958272895,1.9028811269794754,1.249161536451182,-2.473143020642712,1.2239814841828431
2023-06-08,2299,0.58171387,-0.687227441,1.4140289825523653,-0.726801542,2382813.6154,14.683792538754254,1.642690656601647,-0.17659242929168872,0.33332982713545345,-0.15673739819704968
2023-06-08,2304,3.03049032,-0.860211165,1.4022308643811088,-0.542019699,20653270.54,16.8433842444916,3.627726139817021,-0.16564615363112334,0.07038545826060139,0.09526069566449535
2023-06-08,2311,-3.9424057,-0.545431187,1.4027061311665905,-0.857274944,7788013.6096,15.86809639298169,-3.1357409728802974,0.06606965361817263,0.18428026014281085,-0.25034991359956815
2023-06-08,2385,0.00315681,-0.703201283,1.414206385,-0.711005103,2751708.0572,14.8277323885418,1.0332246035165304,-0.1803070759760972,0.3167679758135249,-0.13646090075517414
2023-06-08,2507,-3.14367338,-0.99152485,1.36906583938259,-0.377540989,2087705.8117,14.55157632327837,-2.054305080582991,-0.4921505448423732,0.30374255650249626,0.18840798882792786
2023-06-08,2557,-1.485041,-0.659962356,1.4131881141577154,-0.753225758,2116227.6503,14.565145651381393,-0.3985865167994527,-0.15943236641056502,0.3462868080482364,-0.18685444137563556
2023-06-08,2568,0.77857006,-0.766022111,1.4125291923671823,-0.646507082,3483380.5707,15.063513808581542,1.7580072165361251,-0.22304666528979178,0.2876709614286448,-0.06462429670923142
2023-06-08,2714,0.39527934,-0.592806786,1.4083544197413291,-0.815547634,22267472.1491,16.918637523545268,0.9763556106349468,0.10816746261220644,0.06775755433466579,-0.17592501729900245
2023-06-08,300146,0.83860189,-0.756708906,1.4130252816721594,-0.656316376,3809047.7891,15.152889791745912,1.7988468516736154,-0.20612140820169933,0.2777732142435825,-0.07165180631479551
2023-06-08,300498,0.07999296,-0.596840303,1.4087517414077386,-0.811911438,11286232.1056,16.239094143098082,0.8069913062677927,0.04625799924561502,0.14718128258355856,-0.19343928145778755
2023-06-08,300765,4.99664454,-0.841960142,1.405016320096404,-0.563056178,1521964.8002,14.23551268980387,6.153882916229923,-0.36950462146413277,0.3764491501056093,-0.006944528413050821
2023-06-08,300957,-1.73622926,-0.737598166,1.4137687998643214,-0.676170634,3680236.8,15.118487655900967,-0.7685969390890777,-0.18994065946693395,0.2825174735993172,-0.09257681421024255
2023-06-08,300999,-14.26201578,-0.683052718,1.4139438328907965,-0.730891115,22038769.5938,16.908313714638023,-13.678722621278835,0.01704226340453907,0.07454755826856108,-0.09158982187489528
2023-06-08,600132,5.66783442,-0.049811492,1.2488906769043724,-1.199079185,4376067.5723,15.291661064532375,6.5982802654643065,0.5125949992166865,0.09750042707164197,-0.6100954263406898
2023-06-08,600298,-6.71653956,-0.662017794,1.4132747286320604,-0.751256935,3138224.3589,14.959167707138034,-5.714695593030651,-0.12792938853545388,0.3005512600578404,-0.17262187181911814
2023-06-08,600299,-4.21204007,-0.706603582,1.414213443037201,-0.707609861,2105292.4993,14.559964969982149,-3.124473110679866,-0.2065148252257647,0.3479146159546851,-0.1413997905869635
2023-06-08,600519,1.46318118,-0.985797896,1.3710514865394166,-0.38525359,209533793.04,19.160395587612044,1.5628724512548853,-0.09389563128759659,-0.23024703431405436,0.3241426658592182
2023-06-08,600598,2.49401272,-0.824856258,1.4072693802321927,-0.582413122,2405200.9169,14.693143999363178,3.5529814161963595,-0.31342479289632896,0.3254827117153305,-0.01205791849324478
2023-06-08,600600,2.08264015,-0.673968387,1.4137037298640678,-0.739735343,13347653.6174,16.406851168366856,2.7736151105155806,-0.016582407357416895,0.132624237080593,-0.11604182990955869
2023-06-08,600737,0.04621416,-0.655449664,1.412984849,-0.757535185,1713217.4306,14.353883698965314,1.178034080471844,-0.17291261758262289,0.3706519125155119,-0.19773929481081476
2023-06-08,600809,0.84030336,-0.670196202,1.4135821241133233,-0.743385922,25376475.7818,17.049333152523733,1.393314641694686,0.04190924651901429,0.05778622033561631,-0.09969546684574981
2023-06-08,600872,0.04280585,0.7768962217895169,-1.411836696,0.6349404738700318,2807719.0213,14.847882975481538,1.0685465975087662,1.3015066316674775,-2.5116184853476167,1.2101118534202486
2023-06-08,600873,-0.30113105,-0.436959362,1.38329721470935,-0.946337853,2663800.6223,14.795264466362674,0.7359087584491846,0.08316958856384099,0.28963461041310534,-0.3728041991826141
2023-06-08,600887,1.70911228,-0.581498636,1.4071697146875577,-0.825671079,18851059.3531,16.75207966938263,2.325954431801166,0.10529006727129286,0.08594242756138715,-0.19123249522458463
2023-06-08,601118,0.22981986,-0.703068709,1.4142058902155,-0.711137181,1972816.2144,14.494972630336543,1.331342980728226,-0.20851527678604964,0.35546524294219717,-0.14694996583043007
2023-06-08,603156,-26.36194866,-0.857837282,1.4026159236947724,-0.544778642,3038450.1336,14.926858118904034,-25.353166678014087,-0.3265006478712692,0.293649846818802,0.03285080082116276
2023-06-08,603288,-5.28531499,-0.739631365,1.413707000070542,-0.674075635,27402639.4808,17.126149898134784,-4.748798989232851,-0.020983520547240397,0.04897781617316532,-0.027994295666280755
2023-06-08,603345,0.88223196,-0.699405806,1.4141857064778456,-0.7147799,4465404.6822,15.311870402497005,1.8083381435268682,-0.1352781081704617,0.2604452441278442,-0.12516713543796876
2023-06-08,603369,0.86481364,-0.821936735,1.4076202639494484,-0.585683529,6862115.0,15.741526261222504,1.6986574654243154,-0.2212157303247314,0.20391366322010906,0.017302067059532078
2023-06-08,603589,1.68513724,-0.866176242,1.4012327580354629,-0.535056516,3201600.0,14.979161242811607,2.6826878854409912,-0.3303850095613161,0.2861841733249908,0.04420083634131611
2023-06-08,603605,0.83932538,-0.577075119,1.406678082965023,-0.829602964,4615087.3788,15.344841359390989,1.7583515291920402,-0.010139321808805501,0.2491033161101306,-0.2389639942975046
2023-06-08,605499,0.76340147,-0.570648848,1.405935828163558,-0.83528698,6477761.94,15.683885629041546,1.6096227843832984,0.02516296878141222,0.20893245222526335,-0.2340954208328122
2023-06-08,688363,-1.81205777,-0.720031992,1.4141343232674888,-0.694102332,4184338.8883,15.246859277694487,-0.8719913912253072,-0.16144121864145922,0.2679542253163687,-0.10651300736038938
2023-06-09,568,0.8233559000000001,-0.885675791,1.3976592373228536,-0.511983446,30314116.1148,17.2271240403682,1.3300345020687496,-0.15672167999321795,0.018882438968622406,0.13783924136738357
2023-06-09,596,0.61558694,-0.729605868,1.413972347418934,-0.68436648,12996688.2,16.380205129124384,1.307873531514705,-0.07373131710881975,0.13496255767253618,-0.06123124111824718
2023-06-09,729,0.63096984,-0.706819447,1.4142135234587745,-0.707394076,3376610.1305,15.032382844228039,1.618640772457879,-0.1672467738760457,0.2939771365893986,-0.12673036221753886
2023-06-09,858,1.6035483,-0.891432576,1.3965112037416223,-0.505078628,63887386.1543,17.97263250008565,1.9468436967983789,-0.09814948428997938,-0.07008645671688107,0.16823594076260673
2023-06-09,876,1.84202115,0.7591363418891182,-1.41290452,0.6537681783712894,5373372.0877,15.496966218699754,2.7278755036556985,1.3387973259395014,-2.587868806913436,1.249071481267761
2023-06-09,895,-1.67833933,-0.505536772,1.396588489480313,-0.891051717,8571571.841,15.963961685774704,-0.8948301815031492,0.11442065939230905,0.1666121581256199,-0.2810328170078368
2023-06-09,998,0.80576321,0.7537030184254269,-1.413166529,0.6594635104662937,1999160.9124,14.508238106691095,1.9083039955469228,1.2480479060464544,-2.471658690008602,1.2236107838949928
2023-06-09,2299,0.58171387,-0.687227441,1.4140289825523653,-0.726801542,2382813.6154,14.683792538754254,1.6457807181475144,-0.17773418379931794,0.33485651755921064,-0.1571223341677711
2023-06-09,2304,3.0130216,-0.860211165,1.4022308643311163,-0.542019699,20534218.488,16.837603247088325,3.6050663101202174,-0.16486830986536194,0.06933959742523843,0.09552871279421005
2023-06-09,2311,-3.96177663,-0.545431187,1.4027061311230036,-0.857274944,7826279.8589,15.872997841258785,-3.158332141686403,0.06667708946685746,0.1834453364487858,-0.2501224257621517
2023-06-09,2385,0.0031046,-0.703201283,1.4142063852674167,-0.711005103,2706191.0819,14.81105269937354,1.0392815259418273,-0.18272690773142652,0.3200426792340869,-0.13731577219647928
2023-06-09,2507,-3.17174189,-0.99152485,1.3690658394008262,-0.377540989,2106346.0422,14.560465270713845,-2.080647039571576,-0.49267334654811035,0.30442132088379625,0.18825202610585767
2023-06-09,2557,-1.49784921,-0.659962356,1.413188114157523,-0.753225758,2134479.7335,14.573733490405633,-0.40966217937324245,-0.15996595467687358,0.3469805999739337,-0.18701464509892307
2023-06-09,2568,0.77880478,-0.766022111,1.412529192366679,-0.646507082,3484430.7307,15.063815240397798,1.759587090915623,-0.22373717622387435,0.2885900706810174,-0.06485289505366942
2023-06-09,2714,0.39605611,-0.592806786,1.4083544197415667,-0.815547634,22311230.3847,16.92060071435913,0.969911365587178,0.10969781545808666,0.06568605502655656,-0.175383870720753
2023-06-09,300146,0.84758691,-0.756708906,1.4130252816851236,-0.656316376,3849859.0154,15.163547086216838,1.8065123144981952,-0.2058182365718183,0.27733775317065446,-0.07151951687769509
2023-06-09,300498,0.07883162,-0.596840303,1.4087517414157809,-0.811911438,11122378.5616,16.22446972333795,0.8052486756828957,0.04559603698550729,0.14808757527438776,-0.1936836118163653
2023-06-09,300765,5.14654387,-0.841960141,1.4050163201958177,-0.563056179,1567623.7442,14.265071492041587,6.302376258611011,-0.3685977925541667,0.375169175156036,-0.006571382363032119
2023-06-09,300957,-1.72863526,-0.737598166,1.4137687998581685,-0.676170634,3664140.0,15.114104213653176,-0.7588741166286508,-0.19097385941935185,0.2839056394469104,-0.09293178013298742
2023-06-09,300999,-14.19184596,-0.683052718,1.4139438328902936,-0.730891115,21930337.7631,16.90338152214961,-13.61421700234588,0.01796606117272803,0.07330388822185441,-0.09126994948183131
2023-06-09,600132,5.67222226,-0.05052647,1.2492261866540408,-1.198699717,4379455.3707,15.292434930032158,6.602901024546028,0.5114857682173811,0.09835567609412021,-0.6098414446224476
2023-06-09,600298,-6.81137442,-0.662017794,1.4132747286368237,-0.751256935,3182534.8358,14.973188555402494,-5.81073066004975,-0.12755292108134952,0.30001142625568944,-0.1724585055000154
2023-06-09,600299,-4.17984614,-0.705813881,1.4142127748568718,-0.708398894,2089201.0917,14.552292298088659,-3.086960127517432,-0.20766761300377878,0.3505310321374102,-0.14286341923597845
2023-06-09,600519,1.46142676,-0.985797897,1.371051486410284,-0.38525359,209282553.48,19.15919582742014,1.5446788036355448,-0.09012775871481293,-0.23532327917633933,0.3254510373063129
2023-06-09,600598,2.50507264,-0.824856258,1.4072693802249103,-0.582413122,2415866.9963,14.697568785321138,3.5661203308309823,-0.31417426593251296,0.3264740740227863,-0.012299807825713938
2023-06-09,600600,2.10350061,-0.673968387,1.4137037298672996,-0.739735343,13481348.4308,16.41681769040403,2.7877633118632135,-0.014934584570685416,0.13038098209405025,-0.11544639762981546
2023-06-09,600737,0.04984898,-0.655449664,1.412984848517827,-0.757535185,1847964.869,14.429595520721683,1.1696248184815372,-0.16789074551096128,0.3637567805022952,-0.19586603543176972
2023-06-09,600809,0.82491201,-0.670196202,1.413582124121036,-0.743385922,24911669.4132,17.030846902784823,1.3746060700983198,0.041821403415855385,0.05792676350402881,-0.09974816677738396
2023-06-09,600872,0.04257835,0.776896222,-1.411836696,0.6349404737338913,2792796.8782,14.842554116969417,1.0718515278886864,1.3000888146921796,-2.509711267570422,1.209622452650653
2023-06-09,600873,-0.30013283,-0.436959362,1.3832972147102616,-0.946337853,2654970.344,14.79194404272762,0.7402318868790422,0.08186615149025617,0.29138450754679757,-0.3732506592878788
2023-06-09,600887,1.72238806,-0.581498635,1.4071697146798643,-0.825671079,18997487.7101,16.759817302603903,2.3314800842977985,0.10713216951133853,0.08344162843971104,-0.1905737972476088
2023-06-09,601118,0.23281101,-0.703068709,1.4142058902156227,-0.711137181,1998492.7812,14.50790384501791,1.3354250512462407,-0.20875266439536466,0.35575310521667536,-0.14700044056456085
